time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
346.7,myflow.85,56.64,4.8,270.0,violator,7.85,43.36,-E1_0,0.0,0,0.44,43.36
346.7,myflow.86,-1.6,88.07,180.0,normal,5.8,11.93,E2_1,0.0,2,2.42,11.93
346.8,myflow.70,-70.62,4.8,270.0,tailgater,2.62,60.22,-E0_0,0.0,0,0.0,60.22
346.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.8,myflow.82,1.6,-11.49,0.0,normal,0.02,88.51,-E3_1,0.0,8,-0.05,88.51
346.8,myflow.83,4.8,-19.46,0.0,normal,0.09,80.54,-E3_0,0.0,8,-0.08,80.54
346.8,myflow.84,-4.14,4.8,270.0,normal,14.28,14.54,:J2_5_0,0.0,0,-0.0,104.14
346.8,myflow.85,55.84,4.8,270.0,violator,7.92,44.16,-E1_0,0.0,0,0.74,44.16
346.8,myflow.86,-1.6,87.46,180.0,normal,6.04,12.54,E2_1,0.0,2,2.39,12.54
346.9,myflow.70,-70.88,4.8,270.0,tailgater,2.62,60.48,-E0_0,0.0,0,-0.0,60.48
346.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
346.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
346.9,myflow.82,1.6,-11.49,0.0,normal,0.01,88.51,-E3_1,0.0,8,-0.05,88.51
346.9,myflow.83,4.8,-19.45,0.0,normal,0.09,80.55,-E3_0,0.0,8,-0.08,80.55
346.9,myflow.84,-5.57,4.8,270.0,normal,14.28,15.97,:J2_5_0,0.0,0,-0.06,105.57
346.9,myflow.85,55.04,4.8,270.0,violator,8.01,44.96,-E1_0,0.0,0,0.84,44.96
346.9,myflow.86,-1.6,86.84,180.0,normal,6.27,13.16,E2_1,0.0,2,2.28,13.16
347.0,myflow.70,-71.15,4.8,270.0,tailgater,2.62,60.75,-E0_0,0.0,0,0.0,60.75
347.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.0,myflow.82,1.6,-11.49,0.0,normal,0.01,88.51,-E3_1,0.0,8,-0.05,88.51
347.0,myflow.83,4.8,-19.45,0.0,normal,0.08,80.55,-E3_0,0.0,8,-0.07,80.55
347.0,myflow.84,-6.99,4.8,270.0,normal,14.27,17.39,:J2_5_0,0.0,0,-0.12,106.99
347.0,myflow.85,54.23,4.8,270.0,violator,8.12,45.77,-E1_0,0.0,0,1.14,45.77
347.0,myflow.86,-1.6,86.19,180.0,normal,6.51,13.81,E2_1,0.0,2,2.37,13.81
347.1,myflow.70,-71.41,4.8,270.0,tailgater,2.62,61.01,-E0_0,0.0,0,0.0,61.01
347.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.1,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,-0.05,88.51
347.1,myflow.83,4.8,-19.44,0.0,normal,0.07,80.56,-E3_0,0.0,8,-0.06,80.56
347.1,myflow.84,-8.42,4.8,270.0,normal,14.27,18.82,:J2_5_0,0.0,0,-0.0,108.42
347.1,myflow.85,53.41,4.8,270.0,violator,8.26,46.59,-E1_0,0.0,0,1.44,46.59
347.1,myflow.86,-1.6,85.51,180.0,normal,6.73,14.49,E2_1,0.0,2,2.21,14.49
347.2,myflow.70,-71.67,4.8,270.0,tailgater,2.62,61.27,-E0_0,0.0,0,-0.0,61.27
347.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.2,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,-0.04,88.51
347.2,myflow.83,4.8,-19.43,0.0,normal,0.07,80.57,-E3_0,0.0,8,-0.06,80.57
347.2,myflow.84,-9.85,4.8,270.0,normal,14.26,20.25,:J2_5_0,0.0,0,-0.07,109.85
347.2,myflow.85,52.56,4.8,270.0,violator,8.44,47.44,-E1_0,0.0,0,1.74,47.44
347.2,myflow.86,-1.6,84.82,180.0,normal,6.94,15.18,E2_1,0.0,2,2.11,15.18
347.3,myflow.70,-71.93,4.8,270.0,tailgater,2.62,61.53,-E0_0,0.0,0,0.0,61.53
347.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.3,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.3,myflow.83,4.8,-19.43,0.0,normal,0.06,80.57,-E3_0,0.0,8,-0.05,80.57
347.3,myflow.84,-11.27,4.8,270.0,normal,14.26,0.87,-E0_0,0.0,0,0.0,0.87
347.3,myflow.85,51.7,4.8,270.0,violator,8.64,48.3,-E1_0,0.0,0,2.04,48.3
347.3,myflow.86,-1.6,84.11,180.0,normal,7.13,15.89,E2_1,0.0,2,1.95,15.89
347.4,myflow.70,-72.2,4.8,270.0,tailgater,2.62,61.8,-E0_0,0.0,0,0.0,61.8
347.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.4,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.4,myflow.83,4.8,-19.42,0.0,normal,0.06,80.58,-E3_0,0.0,8,-0.05,80.58
347.4,myflow.84,-12.7,4.8,270.0,normal,14.24,2.3,-E0_0,0.0,0,-0.16,2.3
347.4,myflow.85,50.81,4.8,270.0,violator,8.88,49.19,-E1_0,0.0,0,2.34,49.19
347.4,myflow.86,-1.6,83.37,180.0,normal,7.33,16.63,E2_1,0.0,2,2.0,16.63
347.5,myflow.70,-72.46,4.8,270.0,tailgater,2.62,62.06,-E0_0,0.0,0,-0.0,62.06
347.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.5,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.5,myflow.83,4.8,-19.42,0.0,normal,0.05,80.58,-E3_0,0.0,8,-0.05,80.58
347.5,myflow.84,-14.12,4.8,270.0,normal,14.23,3.72,-E0_0,0.0,0,-0.12,3.72
347.5,myflow.85,49.9,4.8,270.0,violator,9.14,50.1,-E1_0,0.0,0,2.64,50.1
347.5,myflow.86,-1.6,82.62,180.0,normal,7.53,17.38,E2_1,0.0,2,1.98,17.38
347.6,myflow.70,-72.72,4.8,270.0,tailgater,2.62,62.32,-E0_0,0.0,0,0.0,62.32
347.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.6,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.6,myflow.83,4.8,-19.41,0.0,normal,0.05,80.59,-E3_0,0.0,8,-0.04,80.59
347.6,myflow.84,-15.54,4.8,270.0,normal,14.23,5.14,-E0_0,0.0,0,-0.04,5.14
347.6,myflow.85,48.95,4.8,270.0,violator,9.43,51.05,-E1_0,0.0,0,2.94,51.05
347.6,myflow.86,-1.6,81.85,180.0,normal,7.72,18.15,E2_1,0.0,2,1.94,18.15
347.7,myflow.70,-72.98,4.8,270.0,tailgater,2.62,62.58,-E0_0,0.0,0,0.0,62.58
347.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.7,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.7,myflow.83,4.8,-19.41,0.0,normal,0.04,80.59,-E3_0,0.0,8,-0.04,80.59
347.7,myflow.84,-16.96,4.8,270.0,normal,14.21,6.56,-E0_0,0.0,0,-0.2,6.56
347.7,myflow.85,47.98,4.8,270.0,violator,9.76,52.02,-E1_0,0.0,0,3.24,52.02
347.7,myflow.86,-1.6,81.06,180.0,normal,7.9,18.94,E2_1,0.0,2,1.73,18.94
347.8,myflow.70,-73.25,4.8,270.0,tailgater,2.62,62.85,-E0_0,0.0,0,-0.0,62.85
347.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.8,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.8,myflow.83,4.8,-19.4,0.0,normal,0.03,80.6,-E3_0,0.0,8,-0.1,80.6
347.8,myflow.84,-18.38,4.8,270.0,normal,14.2,7.98,-E0_0,0.0,0,-0.12,7.98
347.8,myflow.85,46.97,4.8,270.0,violator,10.11,53.03,-E1_0,0.0,0,3.54,53.03
347.8,myflow.86,-1.6,80.25,180.0,normal,8.06,19.75,E2_1,0.0,2,1.62,19.75
347.9,myflow.70,-73.51,4.8,270.0,tailgater,2.62,63.11,-E0_0,0.0,0,0.0,63.11
347.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
347.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
347.9,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
347.9,myflow.83,4.8,-19.4,0.0,normal,0.02,80.6,-E3_0,0.0,8,-0.1,80.6
347.9,myflow.84,-19.8,4.8,270.0,normal,14.18,9.4,-E0_0,0.0,0,-0.21,9.4
347.9,myflow.85,45.92,4.8,270.0,violator,10.5,54.08,-E1_0,0.0,0,3.84,54.08
347.9,myflow.86,-1.6,79.43,180.0,normal,8.22,20.57,E2_1,0.0,2,1.59,20.57
348.0,myflow.70,-73.77,4.8,270.0,tailgater,2.62,63.37,-E0_0,0.0,0,0.0,63.37
348.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.0,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.0,myflow.83,4.8,-19.4,0.0,normal,0.01,80.6,-E3_0,0.0,8,-0.1,80.6
348.0,myflow.84,-21.22,4.8,270.0,normal,14.16,10.82,-E0_0,0.0,0,-0.16,10.82
348.0,myflow.85,44.82,4.8,270.0,violator,10.91,55.18,-E1_0,0.0,0,4.14,55.18
348.0,myflow.86,-1.6,78.59,180.0,normal,8.39,21.41,E2_1,0.0,2,1.71,21.41
348.0,myflow.87,-94.9,-4.8,90.0,normal,0.0,5.1,E0_0,0.0,0,0.0,5.1
348.1,myflow.70,-74.03,4.8,270.0,tailgater,2.62,63.63,-E0_0,0.0,0,-0.0,63.63
348.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.1,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.1,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,-0.1,80.6
348.1,myflow.84,-22.63,4.8,270.0,normal,14.13,12.23,-E0_0,0.0,0,-0.27,12.23
348.1,myflow.85,43.69,4.8,270.0,violator,11.36,56.31,-E1_0,0.0,0,4.44,56.31
348.1,myflow.86,-1.6,77.74,180.0,normal,8.56,22.26,E2_1,0.0,2,1.68,22.26
348.1,myflow.87,-94.9,-4.8,90.0,normal,0.01,5.1,E0_0,0.0,8,0.15,5.1
348.2,myflow.70,-74.3,4.8,270.0,tailgater,2.62,63.9,-E0_0,0.0,0,0.0,63.9
348.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.2,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.2,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,-0.04,80.6
348.2,myflow.84,-24.04,4.8,270.0,normal,14.11,13.64,-E0_0,0.0,0,-0.26,13.64
348.2,myflow.85,42.51,4.8,270.0,violator,11.76,57.49,-E1_0,0.0,0,4.0,57.49
348.2,myflow.86,-1.6,76.86,180.0,normal,8.72,23.14,E2_1,0.0,2,1.61,23.14
348.2,myflow.87,-94.89,-4.8,90.0,normal,0.04,5.11,E0_0,0.0,8,0.28,5.11
348.3,myflow.70,-74.56,4.8,270.0,tailgater,2.62,64.16,-E0_0,0.0,0,0.0,64.16
348.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.3,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.3,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.3,myflow.84,-25.45,4.8,270.0,normal,14.06,15.05,-E0_0,0.0,0,-0.43,15.05
348.3,myflow.85,41.29,4.8,270.0,violator,12.19,58.71,-E1_0,0.0,0,4.3,58.71
348.3,myflow.86,-1.6,75.98,180.0,normal,8.89,24.02,E2_1,0.0,2,1.71,24.02
348.3,myflow.87,-94.89,-4.8,90.0,normal,0.09,5.11,E0_0,0.0,8,0.49,5.11
348.4,myflow.70,-74.82,4.8,270.0,tailgater,2.62,64.42,-E0_0,0.0,0,-0.0,64.42
348.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.4,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.4,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.4,myflow.84,-26.85,4.8,270.0,normal,14.01,16.45,-E0_0,0.0,0,-0.57,16.45
348.4,myflow.85,40.03,4.8,270.0,violator,12.6,59.97,-E1_0,0.0,0,4.14,59.97
348.4,myflow.86,-1.6,75.07,180.0,normal,9.06,24.93,E2_1,0.0,2,1.69,24.93
348.4,myflow.87,-94.87,-4.8,90.0,normal,0.17,5.13,E0_0,0.0,0,0.81,5.13
348.5,myflow.70,-75.08,4.8,270.0,tailgater,2.62,64.68,-E0_0,0.0,0,0.0,64.68
348.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.5,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.5,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.5,myflow.84,-28.24,4.8,270.0,normal,13.94,17.84,-E0_0,0.0,0,-0.66,17.84
348.5,myflow.85,38.74,4.8,270.0,violator,12.92,61.26,-E1_0,0.0,0,3.19,61.26
348.5,myflow.86,-1.6,74.15,180.0,normal,9.22,25.85,E2_1,0.0,2,1.62,25.85
348.5,myflow.87,-94.84,-4.8,90.0,normal,0.29,5.16,E0_0,0.0,0,1.21,5.16
348.6,myflow.70,-75.35,4.8,270.0,tailgater,2.62,64.95,-E0_0,0.0,0,0.0,64.95
348.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.6,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.6,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.6,myflow.84,-29.63,4.8,270.0,normal,13.87,19.23,-E0_0,0.0,0,-0.72,19.23
348.6,myflow.85,37.44,4.8,270.0,violator,13.05,62.56,-E1_0,0.0,0,1.27,62.56
348.6,myflow.86,-1.6,73.21,180.0,normal,9.39,26.79,E2_1,0.0,2,1.68,26.79
348.6,myflow.87,-94.79,-4.8,90.0,normal,0.46,5.21,E0_0,0.0,0,1.64,5.21
348.7,myflow.70,-75.61,4.8,270.0,tailgater,2.62,65.21,-E0_0,0.0,0,-0.0,65.21
348.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.7,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.7,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.7,myflow.84,-31.01,4.8,270.0,normal,13.78,20.61,-E0_0,0.0,0,-0.93,20.61
348.7,myflow.85,36.12,4.8,270.0,violator,13.2,63.88,-E1_0,0.0,0,1.57,63.88
348.7,myflow.86,-1.6,72.26,180.0,normal,9.54,27.74,E2_1,0.0,2,1.48,27.74
348.7,myflow.87,-94.73,-4.8,90.0,normal,0.66,5.27,E0_0,0.0,0,2.0,5.27
348.8,myflow.70,-75.87,4.8,270.0,tailgater,2.62,65.47,-E0_0,0.0,0,0.0,65.47
348.8,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.8,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.8,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.8,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.8,myflow.84,-32.37,4.8,270.0,normal,13.67,21.97,-E0_0,0.0,0,-1.03,21.97
348.8,myflow.85,34.78,4.8,270.0,violator,13.39,65.22,-E1_0,0.0,0,1.87,65.22
348.8,myflow.86,-1.6,71.29,180.0,normal,9.68,28.71,E2_1,0.0,2,1.48,28.71
348.8,myflow.87,-94.64,-4.8,90.0,normal,0.88,5.36,E0_0,0.0,0,2.25,5.36
348.9,myflow.70,-76.13,4.8,270.0,tailgater,2.62,65.73,-E0_0,0.0,0,0.0,65.73
348.9,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
348.9,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
348.9,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
348.9,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
348.9,myflow.84,-33.73,4.8,270.0,normal,13.56,23.33,-E0_0,0.0,0,-1.15,23.33
348.9,myflow.85,33.42,4.8,270.0,violator,13.59,66.58,-E1_0,0.0,0,1.97,66.58
348.9,myflow.86,-1.6,70.3,180.0,normal,9.83,29.7,E2_1,0.0,2,1.49,29.7
348.9,myflow.87,-94.53,-4.8,90.0,normal,1.12,5.47,E0_0,0.0,0,2.41,5.47
349.0,myflow.70,-76.4,4.8,270.0,tailgater,2.62,66.0,-E0_0,0.0,0,-0.0,66.0
349.0,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.0,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.0,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.0,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.0,myflow.84,-35.07,4.8,270.0,normal,13.43,24.67,-E0_0,0.0,0,-1.26,24.67
349.0,myflow.85,32.04,4.8,270.0,violator,13.8,67.96,-E1_0,0.0,0,2.11,67.96
349.0,myflow.86,-1.6,69.31,180.0,normal,9.97,30.69,E2_1,0.0,2,1.36,30.69
349.0,myflow.87,-94.39,-4.8,90.0,normal,1.37,5.61,E0_0,0.0,0,2.5,5.61
349.1,myflow.70,-76.66,4.8,270.0,tailgater,2.62,66.26,-E0_0,0.0,0,0.0,66.26
349.1,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.1,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.1,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.1,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.1,myflow.84,-36.4,4.8,270.0,normal,13.3,26.0,-E0_0,0.0,0,-1.29,26.0
349.1,myflow.85,30.64,4.8,270.0,violator,14.04,69.36,-E1_0,0.0,0,2.41,69.36
349.1,myflow.86,-1.6,68.3,180.0,normal,10.11,31.7,E2_1,0.0,2,1.37,31.7
349.1,myflow.87,-94.23,-4.8,90.0,normal,1.63,5.77,E0_0,0.0,0,2.54,5.77
349.2,myflow.70,-76.92,4.8,270.0,tailgater,2.62,66.52,-E0_0,0.0,0,0.0,66.52
349.2,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.2,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.2,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.2,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.2,myflow.84,-37.72,4.8,270.0,normal,13.17,27.32,-E0_0,0.0,0,-1.3,27.32
349.2,myflow.85,29.21,4.8,270.0,violator,14.31,70.79,-E1_0,0.0,0,2.71,70.79
349.2,myflow.86,-1.6,67.27,180.0,normal,10.24,32.73,E2_1,0.0,2,1.36,32.73
349.2,myflow.87,-94.04,-4.8,90.0,normal,1.88,5.96,E0_0,0.0,0,2.57,5.96
349.3,myflow.70,-77.18,4.8,270.0,tailgater,2.62,66.78,-E0_0,0.0,0,-0.0,66.78
349.3,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.3,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.3,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.3,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.3,myflow.84,-39.03,4.8,270.0,normal,13.05,28.63,-E0_0,0.0,0,-1.27,28.63
349.3,myflow.85,27.74,4.8,270.0,violator,14.61,72.26,-E1_0,0.0,0,3.01,72.26
349.3,myflow.86,-1.6,66.24,180.0,normal,10.37,33.76,E2_1,0.0,2,1.31,33.76
349.3,myflow.87,-93.82,-4.8,90.0,normal,2.14,6.18,E0_0,0.0,0,2.58,6.18
349.4,myflow.70,-77.45,4.8,270.0,tailgater,2.62,67.05,-E0_0,0.0,0,0.0,67.05
349.4,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.4,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.4,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.4,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.4,myflow.84,-40.32,4.8,270.0,normal,12.9,29.92,-E0_0,0.0,0,-1.47,29.92
349.4,myflow.85,26.25,4.8,270.0,violator,14.94,73.75,-E1_0,0.0,0,3.31,73.75
349.4,myflow.86,-1.6,65.19,180.0,normal,10.49,34.81,E2_1,0.0,2,1.21,34.81
349.4,myflow.87,-93.58,-4.8,90.0,normal,2.4,6.42,E0_0,0.0,0,2.59,6.42
349.5,myflow.70,-77.71,4.8,270.0,tailgater,2.62,67.31,-E0_0,0.0,0,0.0,67.31
349.5,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.5,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.5,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.5,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.5,myflow.84,-41.59,4.8,270.0,normal,12.75,31.19,-E0_0,0.0,8,-1.53,31.19
349.5,myflow.85,24.72,4.8,270.0,violator,15.3,75.28,-E1_0,0.0,0,3.61,75.28
349.5,myflow.86,-1.6,64.13,180.0,normal,10.6,35.87,E2_1,0.0,2,1.04,35.87
349.5,myflow.87,-93.32,-4.8,90.0,normal,2.66,6.68,E0_0,0.0,0,2.59,6.68
349.6,myflow.70,-77.97,4.8,270.0,tailgater,2.62,67.57,-E0_0,0.0,0,-0.0,67.57
349.6,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.6,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.6,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.6,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
349.6,myflow.84,-42.85,4.8,270.0,normal,12.59,32.45,-E0_0,0.0,8,-1.55,32.45
349.6,myflow.85,23.17,4.8,270.0,violator,15.47,76.83,-E1_0,0.0,0,1.73,76.83
349.6,myflow.86,-1.6,63.06,180.0,normal,10.69,36.94,E2_1,0.0,2,0.96,36.94
349.6,myflow.87,-93.03,-4.8,90.0,normal,2.92,6.97,E0_0,0.0,0,2.59,6.97
349.7,myflow.70,-78.23,4.8,270.0,tailgater,2.62,67.83,-E0_0,0.0,0,0.0,67.83
349.7,myflow.79,4.8,-11.49,0.0,speeder,0.0,88.51,-E3_0,0.0,8,0.0,88.51
349.7,myflow.80,-1.6,10.4,180.0,aggressive,0.0,89.6,E2_1,0.0,10,0.0,89.6
349.7,myflow.82,1.6,-11.49,0.0,normal,0.0,88.51,-E3_1,0.0,8,0.0,88.51
349.7,myflow.83,4.8,-19.4,0.0,normal,0.0,80.6,-E3_0,0.0,8,0.0,80.6
